,age,job,marital,education,default,housing,loan,contact,campaign,pdays,previous,emp.var.rate,cons.price.idx,cons.conf.idx,euribor3m,nr.employed,subscribed
259,33,0,1,3,0,0,2,1,1.0,999.0,0.0,1.1,93.994,-36.4,4.857,5191.0,0
260,33,0,1,3,0,0,2,1,1.0,999.0,0.0,1.1,93.994,-36.4,77.1,5191.0,0
261,27,1,2,1,0,1,1,1,1.0,999.0,0.0,1.1,93.994,-36.4,4.857,5191.0,0
262,42,9,1,3,0,0,0,1,1.0,999.0,0.0,1.1,93.994,-36.4,4.857,5191.0,0
263,43,0,0,2,0,0,0,1,3.0,999.0,0.0,1.1,93.994,-36.4,4.857,5191.0,0
264,42,0,1,6,0,0,0,1,2.0,999.0,0.0,1.1,93.994,-36.4,4.857,5191.0,0
265,27,1,2,1,0,0,0,1,1.0,999.0,0.0,1.1,93.994,-36.4,4.857,5191.0,0
266,34,6,2,6,0,2,0,1,2.0,999.0,0.0,1.1,93.994,-36.4,4.857,5191.0,0
267,31,8,2,6,1,0,0,1,2.0,999.0,0.0,1.1,93.994,-36.4,4.857,5191.0,0
268,54,4,0,6,0,0,0,1,2.0,999.0,0.0,1.1,93.994,-36.4,4.857,5191.0,0
269,40,6,1,0,1,0,0,1,3.0,999.0,0.0,1.1,93.994,-36.4,4.857,5191.0,0
270,52,10,1,3,1,2,0,1,1.0,999.0,0.0,1.1,93.994,-36.4,4.857,5191.0,0
271,47,4,0,6,0,0,0,1,2.0,999.0,0.0,1.1,93.994,-36.4,4.857,5191.0,0
272,49,3,1,2,1,0,0,1,1.0,999.0,0.0,1.1,93.994,-36.4,4.857,5191.0,0
273,32,0,2,3,0,0,0,1,2.0,999.0,0.0,1.1,93.994,-36.4,4.857,5191.0,0
274,49,3,2,3,1,2,2,1,2.0,999.0,0.0,1.1,93.994,-36.4,4.857,5191.0,0
275,50,1,1,2,1,0,0,1,1.0,999.0,0.0,1.1,93.994,-36.4,4.857,5191.0,0
278,47,9,2,2,0,0,0,1,4.0,999.0,0.0,1.1,93.994,-36.4,4.857,5191.0,0
279,51,5,1,5,0,0,0,1,3.0,999.0,0.0,1.1,93.994,-36.4,4.857,5191.0,0
280,47,1,1,1,0,0,0,1,2.0,999.0,0.0,1.1,93.994,-36.4,4.857,5191.0,0
281,56,9,1,0,0,2,0,1,3.0,999.0,0.0,1.1,93.994,-36.4,4.857,5191.0,0
282,53,0,1,2,0,0,0,1,3.0,999.0,0.0,1.1,93.994,-36.4,4.857,5191.0,0
283,36,1,1,2,0,2,0,1,2.0,999.0,0.0,1.1,93.994,-36.4,4.857,5191.0,0
284,42,1,0,2,0,2,0,1,2.0,999.0,0.0,1.1,93.994,-36.4,4.857,5191.0,0
285,44,1,0,1,0,0,0,1,2.0,999.0,0.0,1.1,93.994,-36.4,4.857,5191.0,0
286,39,3,1,2,0,2,0,1,3.0,999.0,0.0,1.1,93.994,-36.4,4.857,5191.0,1
287,37,0,2,3,0,2,2,1,2.0,999.0,0.0,1.1,93.994,-36.4,4.857,5191.0,0
288,60,1,1,7,1,2,0,1,2.0,999.0,0.0,1.1,93.994,-36.4,4.857,5191.0,0
289,36,7,1,3,0,0,0,1,2.0,999.0,0.0,1.1,93.994,-36.4,4.857,5191.0,0
290,42,4,0,6,0,2,0,1,2.0,999.0,0.0,1.1,93.994,-36.4,4.857,5191.0,0
291,31,0,1,3,0,2,2,1,2.0,999.0,0.0,1.1,93.994,-36.4,4.857,5191.0,0
292,53,9,0,5,1,0,2,1,2.0,999.0,0.0,1.1,93.994,-36.4,4.857,5191.0,0
293,45,1,1,0,0,2,0,1,2.0,999.0,0.0,1.1,93.994,-36.4,4.857,5191.0,0
294,37,9,2,5,0,2,0,1,2.0,999.0,0.0,1.1,93.994,-36.4,4.857,5191.0,0
295,47,6,1,5,0,0,0,1,2.0,999.0,0.0,1.1,93.994,-36.4,4.857,5191.0,0
296,49,1,0,3,0,0,2,1,2.0,999.0,0.0,1.1,93.994,-36.4,4.857,5191.0,0
297,36,0,1,6,0,2,0,1,2.0,999.0,0.0,1.1,93.994,-36.4,4.857,5191.0,0
298,35,7,0,3,0,0,0,1,3.0,999.0,0.0,1.1,93.994,-36.4,4.857,5191.0,0
299,38,11,1,7,1,0,0,1,4.0,999.0,0.0,1.1,93.994,-36.4,4.857,5191.0,0
300,38,7,2,3,1,0,0,1,2.0,999.0,0.0,1.1,93.994,-36.4,4.857,5191.0,0
301,50,1,0,3,1,0,2,1,2.0,999.0,0.0,1.1,93.994,-36.4,4.857,5191.0,0
302,59,5,1,5,1,0,0,1,2.0,999.0,0.0,1.1,93.994,-36.4,4.857,5191.0,0
303,43,11,1,7,0,2,0,1,2.0,999.0,0.0,1.1,93.994,-36.4,4.857,5191.0,0
304,42,0,1,3,0,2,0,1,2.0,999.0,0.0,1.1,93.994,-36.4,4.857,5191.0,0
305,40,0,1,1,1,2,0,1,2.0,999.0,0.0,1.1,93.994,-36.4,4.857,5191.0,0
306,46,1,1,7,1,0,0,1,2.0,999.0,0.0,1.1,93.994,-36.4,4.857,5191.0,0
307,57,3,0,0,0,2,2,1,2.0,999.0,0.0,1.1,93.994,-36.4,4.857,5191.0,0
308,42,0,1,6,0,2,0,1,3.0,999.0,0.0,35.4,93.994,-36.4,4.857,5191.0,0
309,41,1,1,0,0,2,0,1,2.0,999.0,0.0,1.1,93.994,-36.4,4.857,5191.0,0
310,54,4,0,6,0,2,0,1,3.0,999.0,0.0,1.1,93.994,-36.4,4.857,5191.0,0
311,27,0,2,6,0,0,0,1,2.0,999.0,0.0,1.1,93.994,-36.4,4.857,5191.0,0
312,36,0,1,3,0,0,0,1,2.0,999.0,0.0,1.1,93.994,-36.4,4.857,5191.0,0
313,58,1,1,5,1,2,0,1,2.0,999.0,0.0,1.1,93.994,-36.4,4.857,5191.0,0
314,40,4,1,6,1,2,0,1,2.0,999.0,0.0,1.1,93.994,-36.4,4.857,5191.0,0
315,34,0,2,2,1,0,0,1,2.0,999.0,0.0,1.1,93.994,-36.4,4.857,5191.0,0
316,33,0,0,3,0,0,0,1,2.0,999.0,0.0,1.1,93.994,-36.4,4.857,5191.0,0
317,56,5,1,1,0,0,0,1,2.0,999.0,0.0,1.1,93.994,-36.4,4.857,5191.0,0
318,42,1,1,2,0,0,0,1,2.0,999.0,0.0,1.1,93.994,-36.4,4.857,5191.0,0
319,43,7,1,3,0,2,0,1,2.0,999.0,0.0,1.1,93.994,-36.4,4.857,5191.0,0
320,54,4,2,2,0,2,0,1,3.0,999.0,0.0,1.1,93.994,-36.4,4.857,5191.0,0
321,53,0,2,1,0,2,2,1,2.0,999.0,0.0,1.1,93.994,-36.4,4.857,5191.0,0
322,42,9,2,7,0,0,0,1,2.0,999.0,0.0,1.1,93.994,-36.4,4.857,5191.0,0
323,40,7,1,1,1,0,0,1,3.0,999.0,0.0,1.1,93.994,-36.4,4.857,5191.0,0
324,54,9,1,5,0,2,2,1,2.0,999.0,0.0,1.1,93.994,-36.4,4.857,5191.0,0
325,40,3,2,5,0,0,0,1,4.0,999.0,0.0,1.1,93.994,-36.4,4.857,5191.0,0
326,26,0,2,6,0,2,0,1,3.0,999.0,0.0,1.1,93.994,-36.4,4.857,5191.0,0
327,33,0,1,3,0,0,0,1,3.0,999.0,0.0,1.1,93.994,-36.4,33.3,5191.0,0
328,35,1,1,2,1,0,0,1,2.0,999.0,0.0,1.1,93.994,-36.4,4.857,5191.0,0
329,36,0,1,3,0,0,0,1,3.0,999.0,0.0,1.1,93.994,-36.4,4.857,5191.0,0
330,29,7,2,3,0,2,0,1,2.0,999.0,0.0,1.1,93.994,-36.4,4.857,5191.0,0
332,35,4,1,3,0,2,0,1,5.0,999.0,0.0,1.1,93.994,-36.4,4.857,5191.0,0
333,50,6,2,6,0,0,2,1,5.0,999.0,0.0,1.1,93.994,-36.4,4.857,5191.0,0
334,46,7,1,3,1,2,0,1,3.0,999.0,0.0,1.1,93.994,-36.4,4.857,5191.0,0
335,49,2,1,3,0,2,0,1,4.0,999.0,0.0,1.1,93.994,-36.4,4.857,5191.0,0
336,42,9,2,5,1,2,0,1,2.0,999.0,0.0,1.1,93.994,-36.4,4.857,5191.0,0
337,36,1,2,3,0,2,2,1,3.0,999.0,0.0,1.1,93.994,-36.4,4.857,5191.0,0
339,41,4,1,6,1,0,0,1,2.0,999.0,0.0,44.3,93.994,-36.4,4.857,5191.0,0
340,57,4,1,5,1,2,0,1,3.0,999.0,0.0,1.1,93.994,-36.4,4.857,5191.0,0
341,32,7,2,3,0,2,0,1,3.0,999.0,0.0,1.1,93.994,-36.4,4.857,5191.0,0
342,49,0,1,2,0,0,0,1,3.0,999.0,0.0,1.1,93.994,-36.4,4.857,5191.0,0
343,57,11,1,7,1,2,0,1,2.0,999.0,0.0,1.1,93.994,-36.4,4.857,5191.0,0
344,58,1,0,0,0,2,0,1,2.0,999.0,0.0,1.1,93.994,-36.4,4.857,5191.0,0
345,52,9,1,3,0,2,0,1,2.0,999.0,0.0,1.1,93.994,-36.4,4.857,5191.0,0
346,50,7,0,5,0,0,0,1,2.0,999.0,0.0,1.1,93.994,-36.4,4.857,5191.0,0
347,41,1,2,2,1,2,0,1,4.0,999.0,0.0,1.1,93.994,-36.4,4.857,5191.0,0
348,33,2,1,6,0,2,0,1,3.0,999.0,0.0,1.1,93.994,-36.4,4.857,5191.0,0
349,57,1,1,0,0,0,0,1,2.0,999.0,0.0,1.1,93.994,-36.4,4.857,5191.0,0
350,48,1,1,1,1,0,0,1,3.0,999.0,0.0,1.1,93.994,-36.4,4.857,5191.0,0
351,55,9,1,5,0,0,0,1,2.0,999.0,0.0,1.1,93.994,-36.4,4.857,5191.0,0
352,38,4,1,6,0,0,0,1,2.0,999.0,0.0,1.1,93.994,-36.4,4.857,5191.0,0
353,38,7,1,3,0,2,0,1,3.0,999.0,0.0,1.1,93.994,-36.4,4.857,5191.0,0
354,53,0,1,6,0,2,0,1,2.0,999.0,0.0,1.1,93.994,-36.4,4.857,5191.0,0
355,43,10,2,6,0,0,0,1,4.0,999.0,0.0,1.1,93.994,-36.4,4.857,5191.0,0
356,36,1,2,3,0,0,0,1,2.0,999.0,0.0,1.1,93.994,-36.4,4.857,5191.0,0
357,32,1,1,2,0,0,0,1,2.0,999.0,0.0,1.1,93.994,-36.4,4.857,5191.0,0
358,33,7,1,0,0,0,0,1,3.0,999.0,0.0,1.1,93.994,-36.4,4.857,5191.0,0
359,58,2,1,0,0,2,0,1,2.0,999.0,0.0,1.1,93.994,-36.4,4.857,5191.0,0
360,40,10,0,3,1,0,0,1,3.0,999.0,0.0,1.1,93.994,-36.4,4.857,5191.0,0
361,57,4,1,6,0,2,0,1,2.0,999.0,0.0,1.1,93.994,-36.4,4.857,5191.0,0
362,45,9,1,3,0,2,0,1,3.0,999.0,0.0,1.1,93.994,-36.4,4.857,5191.0,0
363,42,1,1,0,1,2,0,1,3.0,999.0,0.0,1.1,93.994,-36.4,4.857,5191.0,0
364,46,0,1,6,0,2,0,1,1.0,999.0,0.0,1.1,93.994,-36.4,4.857,5191.0,0
365,36,9,1,6,0,0,0,1,1.0,999.0,0.0,1.1,93.994,-36.4,4.857,5191.0,0
366,41,6,1,3,0,2,0,1,1.0,999.0,0.0,1.1,93.994,-36.4,4.857,5191.0,0
367,57,0,0,2,0,0,0,1,1.0,999.0,0.0,1.1,93.994,-36.4,4.857,5191.0,0
368,49,1,1,2,1,2,0,1,1.0,999.0,0.0,1.1,93.994,-36.4,4.857,5191.0,0
369,56,4,0,3,0,0,0,1,1.0,999.0,0.0,1.1,93.994,-36.4,4.857,5191.0,0
370,37,1,1,2,0,0,0,1,1.0,999.0,0.0,1.1,93.994,-36.4,4.857,5191.0,0
371,37,1,1,2,0,0,2,1,1.0,999.0,0.0,1.1,93.994,-36.4,4.857,5191.0,0
372,46,0,2,3,0,2,0,1,1.0,999.0,0.0,1.1,93.994,-36.4,4.857,5191.0,0
373,22,1,2,2,0,2,0,1,1.0,999.0,0.0,1.1,93.994,-36.4,4.857,5191.0,0
374,43,7,1,3,0,0,0,1,1.0,999.0,0.0,1.1,93.994,-36.4,4.857,5191.0,0
375,49,1,1,7,0,0,0,1,1.0,999.0,0.0,1.1,93.994,-36.4,4.857,5191.0,0
376,41,9,1,1,0,2,0,1,1.0,999.0,0.0,1.1,93.994,-36.4,4.857,5191.0,0
377,38,0,2,6,0,0,0,1,1.0,999.0,0.0,1.1,93.994,-36.4,4.857,5191.0,0
378,33,0,1,2,0,0,0,1,1.0,999.0,0.0,1.1,93.994,-36.4,4.857,5191.0,0
379,49,0,1,6,0,2,2,1,1.0,999.0,0.0,1.1,93.994,-36.4,4.857,5191.0,0
380,30,1,2,7,0,0,0,1,2.0,999.0,0.0,1.1,93.994,-36.4,4.857,5191.0,0
381,33,0,1,2,0,2,0,1,1.0,999.0,0.0,1.1,93.994,-36.4,4.857,5191.0,0
382,34,4,2,6,0,0,0,1,1.0,999.0,0.0,1.1,93.994,-36.4,4.857,5191.0,0
383,30,8,2,7,1,0,0,1,1.0,999.0,0.0,1.1,93.994,-36.4,4.857,5191.0,0
384,59,4,1,0,1,2,2,1,1.0,999.0,0.0,1.1,93.994,-36.4,4.857,5191.0,0
385,59,4,1,0,1,1,1,1,1.0,999.0,0.0,1.1,93.994,-36.4,4.857,5191.0,0
386,41,6,1,6,0,0,0,1,1.0,999.0,0.0,1.1,93.994,-36.4,4.857,5191.0,0
387,48,3,1,1,1,2,2,1,4.0,999.0,0.0,1.1,93.994,-36.4,4.857,5191.0,0
388,28,11,2,7,1,2,2,1,1.0,999.0,0.0,1.1,93.994,-36.4,4.857,5191.0,1
389,44,7,1,3,0,2,0,1,1.0,999.0,0.0,1.1,93.994,-36.4,4.857,5191.0,1
390,59,5,3,6,1,0,0,1,1.0,999.0,0.0,1.1,93.994,-36.4,4.857,5191.0,0
391,50,4,1,3,1,0,0,1,1.0,999.0,0.0,1.1,93.994,-36.4,4.857,5191.0,0
392,35,0,1,6,0,0,0,1,1.0,999.0,0.0,1.1,93.994,-36.4,4.857,5191.0,0
393,42,0,1,3,0,0,0,1,1.0,999.0,0.0,1.1,93.994,-36.4,4.857,5191.0,0
394,45,0,1,2,0,0,0,1,1.0,999.0,0.0,1.1,93.994,-36.4,4.857,5191.0,0
395,36,9,1,5,0,0,0,1,2.0,999.0,0.0,1.1,93.994,-36.4,4.857,5191.0,0
396,56,7,1,3,1,0,0,1,3.0,999.0,0.0,1.1,93.994,-36.4,4.857,5191.0,0
397,29,1,0,0,0,0,0,1,1.0,999.0,0.0,1.1,93.994,-36.4,4.857,5191.0,0
398,41,6,1,6,0,2,2,1,2.0,999.0,0.0,1.1,93.994,-36.4,4.857,5191.0,0
399,42,1,1,2,1,0,0,1,1.0,999.0,0.0,1.1,93.994,-36.4,4.857,5191.0,0
400,52,7,2,3,0,0,0,1,1.0,999.0,0.0,1.1,93.994,-36.4,4.857,5191.0,0
401,48,7,1,3,1,1,1,1,1.0,999.0,0.0,1.1,93.994,-36.4,4.857,5191.0,0
402,31,1,1,3,1,2,0,1,1.0,999.0,0.0,1.1,93.994,-36.4,29.5,5191.0,0
403,43,10,1,6,1,2,0,1,1.0,999.0,0.0,1.1,93.994,-36.4,4.857,5191.0,0
404,36,1,1,0,1,0,0,1,1.0,999.0,0.0,1.1,93.994,-36.4,4.857,5191.0,0
405,42,2,1,6,0,2,0,1,1.0,999.0,0.0,1.1,93.994,-36.4,4.857,5191.0,0
406,52,7,0,1,0,0,0,1,1.0,999.0,0.0,1.1,93.994,-36.4,4.857,5191.0,0
407,39,0,1,3,0,2,0,1,2.0,999.0,0.0,1.1,93.994,-36.4,4.857,5191.0,0
408,36,7,1,3,0,0,2,1,2.0,999.0,0.0,1.1,93.994,-36.4,4.857,5191.0,0
409,42,1,1,2,1,2,0,1,1.0,999.0,0.0,1.1,93.994,-36.4,4.857,5191.0,0
410,41,0,1,3,0,0,0,1,1.0,999.0,0.0,1.1,93.994,-36.4,4.857,5191.0,0
411,55,9,1,0,0,0,2,1,1.0,999.0,0.0,1.1,93.994,-36.4,4.857,5191.0,0
412,30,1,1,2,0,0,0,1,1.0,999.0,0.0,1.1,93.994,-36.4,4.857,5191.0,0
413,57,5,3,0,0,0,0,1,1.0,999.0,0.0,1.1,93.994,-36.4,4.857,5191.0,0
414,45,2,1,0,1,2,0,1,1.0,999.0,0.0,1.1,93.994,-36.4,4.857,5191.0,0
415,51,1,1,0,1,2,2,1,2.0,999.0,0.0,1.1,93.994,-36.4,4.857,5191.0,0
416,39,6,2,2,1,2,2,1,1.0,999.0,0.0,1.1,93.994,-36.4,4.857,5191.0,0
417,47,0,1,3,1,0,0,1,1.0,999.0,0.0,1.1,93.994,-36.4,4.857,5191.0,0
418,27,7,1,3,0,2,0,1,1.0,999.0,0.0,1.1,93.994,-36.4,4.857,5191.0,0
419,34,9,2,6,0,2,0,1,1.0,999.0,0.0,1.1,93.994,-36.4,4.857,5191.0,0
420,57,1,1,0,1,2,0,1,1.0,999.0,0.0,1.1,93.994,-36.4,4.857,5191.0,0
421,43,2,1,0,0,0,0,1,1.0,999.0,0.0,1.1,93.994,-36.4,4.857,5191.0,0
422,49,1,1,0,1,0,0,1,1.0,999.0,0.0,1.1,93.994,-36.4,4.857,5191.0,0
423,39,4,1,6,1,0,0,1,3.0,999.0,0.0,1.1,93.994,-36.4,4.857,5191.0,0
424,38,1,1,0,1,2,0,1,1.0,999.0,0.0,1.1,93.994,-36.4,4.857,5191.0,0
425,49,1,1,2,0,0,0,1,2.0,999.0,0.0,1.1,93.994,-36.4,4.857,5191.0,0
426,58,4,1,1,0,0,0,1,1.0,999.0,0.0,1.1,93.994,-36.4,4.857,5191.0,0
427,43,9,1,5,0,2,0,1,1.0,999.0,0.0,1.1,93.994,-36.4,4.857,5191.0,0
428,50,11,1,7,1,2,0,1,3.0,999.0,0.0,1.1,93.994,-36.4,4.857,5191.0,0
429,31,7,1,3,1,0,0,1,1.0,999.0,0.0,1.1,93.994,-36.4,4.857,5191.0,0
430,43,6,0,6,0,0,0,1,1.0,999.0,0.0,1.1,93.994,-36.4,4.857,5191.0,0
431,43,6,1,2,1,0,0,1,1.0,999.0,0.0,1.1,93.994,-36.4,4.857,5191.0,0
432,30,6,2,6,0,2,0,1,1.0,999.0,0.0,1.1,93.994,-36.4,4.857,5191.0,0
433,27,7,2,5,0,2,2,1,1.0,999.0,0.0,1.1,93.994,-36.4,4.857,5191.0,0
434,51,7,1,7,1,0,0,1,1.0,999.0,0.0,1.1,93.994,-36.4,4.857,5191.0,0
435,37,9,1,5,0,2,0,1,2.0,999.0,0.0,1.1,93.994,-36.4,4.857,5191.0,0
436,46,3,1,2,0,2,0,1,1.0,999.0,0.0,1.1,93.994,-36.4,4.857,5191.0,0
437,35,1,1,5,0,0,0,1,1.0,999.0,0.0,1.1,93.994,-36.4,4.857,5191.0,0
438,47,0,0,6,0,0,0,1,1.0,999.0,0.0,1.1,93.994,-36.4,4.857,5191.0,0
439,46,4,1,7,0,2,0,1,1.0,999.0,0.0,1.1,93.994,-36.4,4.857,5191.0,0
440,40,9,1,5,1,0,2,1,1.0,999.0,0.0,1.1,93.994,-36.4,4.857,5191.0,0
441,26,3,1,6,0,0,0,1,1.0,999.0,0.0,1.1,93.994,-36.4,4.857,5191.0,0
442,32,1,0,2,1,0,0,1,2.0,999.0,0.0,1.1,93.994,-36.4,4.857,5191.0,0
443,45,4,1,6,0,2,0,1,1.0,999.0,0.0,1.1,93.994,-36.4,4.857,5191.0,0
444,34,0,1,2,0,0,0,1,1.0,999.0,0.0,1.1,93.994,-36.4,4.857,5191.0,0
445,47,1,1,7,1,0,0,1,1.0,999.0,0.0,1.1,93.994,-36.4,4.857,5191.0,0
446,42,9,1,5,0,0,0,1,1.0,999.0,0.0,1.1,93.994,-36.4,4.857,5191.0,1
447,57,9,1,0,1,0,2,1,1.0,999.0,0.0,1.1,93.994,-36.4,4.857,5191.0,0
448,57,9,1,0,1,0,0,1,1.0,999.0,0.0,1.1,93.994,-36.4,4.857,5191.0,0
449,38,1,1,0,0,0,2,1,1.0,999.0,0.0,1.1,93.994,-36.4,4.857,5191.0,0
451,28,8,2,2,1,2,0,1,1.0,999.0,0.0,1.1,93.994,-36.4,4.857,5191.0,0
452,60,4,1,6,0,0,0,1,2.0,999.0,0.0,1.1,93.994,-36.4,4.857,5191.0,0
453,48,0,1,6,0,2,0,1,1.0,999.0,0.0,1.1,93.994,-36.4,4.857,5191.0,0
454,47,9,1,5,0,2,0,1,1.0,999.0,0.0,1.1,93.994,-36.4,4.857,5191.0,0
455,40,0,1,3,0,0,0,1,1.0,999.0,0.0,1.1,93.994,-36.4,4.857,5191.0,0
456,51,4,1,5,1,2,0,1,2.0,999.0,0.0,1.1,93.994,-36.4,4.857,5191.0,0
457,48,10,2,0,0,2,0,1,1.0,999.0,0.0,1.1,93.994,-36.4,4.857,5191.0,0
458,54,3,1,0,0,0,0,1,2.0,999.0,0.0,1.1,93.994,-36.4,4.857,5191.0,0
459,40,1,1,1,0,0,2,1,1.0,999.0,0.0,1.1,93.994,-36.4,4.857,5191.0,0
460,44,0,2,2,1,0,0,1,1.0,999.0,0.0,1.1,93.994,-36.4,4.857,5191.0,0
461,42,9,0,3,0,0,0,1,4.0,999.0,0.0,1.1,93.994,-36.4,4.857,5191.0,0
462,52,6,1,6,0,2,0,1,1.0,999.0,0.0,1.1,93.994,-36.4,4.857,5191.0,0
463,31,1,2,2,0,2,0,1,1.0,999.0,0.0,1.1,93.994,-36.4,4.857,5191.0,0
464,32,7,1,3,0,0,0,1,1.0,999.0,0.0,1.1,93.994,-36.4,4.857,5191.0,0
465,44,0,1,3,0,2,2,1,1.0,999.0,0.0,1.1,93.994,-36.4,4.857,5191.0,0
466,39,4,1,1,1,0,0,1,1.0,999.0,0.0,1.1,93.994,-36.4,4.857,5191.0,0
467,57,4,1,5,1,2,0,1,3.0,999.0,0.0,1.1,93.994,-36.4,4.857,5191.0,0
468,52,0,1,0,0,2,0,1,1.0,999.0,0.0,32.2,93.994,-36.4,4.857,5191.0,0
469,42,4,1,6,0,0,0,1,1.0,999.0,0.0,1.1,93.994,-36.4,4.857,5191.0,1
470,42,9,2,5,1,1,1,1,1.0,999.0,0.0,1.1,93.994,-36.4,4.857,5191.0,0
471,43,4,1,5,0,2,0,1,1.0,999.0,0.0,1.1,93.994,-36.4,4.857,5191.0,0
472,31,0,0,3,0,0,0,1,1.0,999.0,0.0,1.1,93.994,-36.4,4.857,5191.0,0
473,29,0,1,6,1,2,0,1,1.0,999.0,0.0,1.1,93.994,-36.4,4.857,5191.0,0
474,57,1,0,0,0,0,0,1,2.0,999.0,0.0,1.1,93.994,-36.4,4.857,5191.0,0
475,44,1,1,2,1,0,0,1,1.0,999.0,0.0,1.1,93.994,-36.4,4.857,5191.0,0
476,59,11,1,7,1,0,0,1,1.0,999.0,0.0,1.1,93.994,-36.4,4.857,5191.0,0
477,39,1,1,0,1,0,0,1,1.0,999.0,0.0,1.1,93.994,-36.4,4.857,5191.0,0
478,57,5,1,6,0,0,0,1,1.0,999.0,0.0,1.1,93.994,-36.4,4.857,5191.0,0
479,41,4,1,7,1,0,0,1,1.0,999.0,0.0,1.1,93.994,-36.4,4.857,5191.0,0
480,37,9,2,3,1,0,2,1,1.0,999.0,0.0,1.1,93.994,-36.4,4.857,5191.0,0
481,38,7,1,3,0,2,0,1,1.0,999.0,0.0,1.1,93.994,-36.4,4.857,5191.0,0
482,42,5,1,0,0,0,0,1,1.0,999.0,0.0,1.1,93.994,-36.4,4.857,5191.0,0
483,49,11,1,7,1,2,0,1,1.0,999.0,0.0,1.1,93.994,-36.4,4.857,5191.0,0
484,54,4,1,1,1,2,2,1,1.0,999.0,0.0,1.1,93.994,-36.4,4.857,5191.0,0
485,36,0,1,6,0,1,1,1,2.0,999.0,0.0,1.1,93.994,-36.4,4.857,5191.0,0
486,32,0,2,6,1,0,0,1,1.0,999.0,0.0,1.1,93.994,-36.4,4.857,5191.0,0
487,35,9,1,5,0,2,0,1,1.0,999.0,0.0,1.1,93.994,-36.4,4.857,5191.0,0
488,45,3,1,5,1,0,0,1,2.0,999.0,0.0,1.1,93.994,-36.4,4.857,5191.0,0
489,56,9,1,7,0,2,0,1,2.0,999.0,0.0,1.1,93.994,-36.4,4.857,5191.0,0
490,34,9,1,6,0,2,0,1,2.0,999.0,0.0,1.1,93.994,-36.4,44.2,5191.0,0
491,41,10,1,2,1,0,0,1,2.0,999.0,0.0,1.1,93.994,-36.4,4.857,5191.0,0
492,41,7,1,2,0,0,0,1,2.0,999.0,0.0,1.1,93.994,-36.4,4.857,5191.0,0
493,36,1,1,2,1,0,0,1,1.0,999.0,0.0,1.1,93.994,-36.4,4.857,5191.0,0
494,32,0,2,6,1,1,1,1,1.0,999.0,0.0,1.1,93.994,-36.4,4.857,5191.0,0
495,31,7,1,3,1,1,1,1,1.0,999.0,0.0,1.1,93.994,-36.4,4.857,5191.0,0
496,38,9,1,5,0,2,0,1,1.0,999.0,0.0,1.1,93.994,-36.4,4.857,5191.0,0
497,35,0,0,6,1,2,0,1,1.0,999.0,0.0,1.1,93.994,-36.4,4.857,5191.0,0
498,53,0,1,5,0,2,0,1,2.0,999.0,0.0,1.1,93.994,-36.4,4.857,5191.0,0
499,51,0,1,1,1,2,0,1,1.0,999.0,0.0,1.1,93.994,-36.4,4.857,5191.0,0
500,56,2,1,6,1,0,0,1,1.0,999.0,0.0,1.1,93.994,-36.4,4.857,5191.0,0
501,33,0,1,2,0,1,1,1,1.0,999.0,0.0,1.1,93.994,-36.4,4.857,5191.0,0
503,51,7,0,3,1,2,0,1,1.0,999.0,0.0,1.1,93.994,-36.4,4.857,5191.0,0
504,39,7,1,3,1,2,0,1,1.0,999.0,0.0,1.1,93.994,-36.4,4.857,5191.0,1
505,45,2,1,6,0,0,0,1,1.0,999.0,0.0,1.1,93.994,-36.4,4.857,5191.0,0
506,40,9,2,6,0,0,0,1,3.0,999.0,0.0,1.1,93.994,-36.4,4.857,5191.0,0
507,60,11,2,7,1,2,0,1,1.0,999.0,0.0,1.1,93.994,-36.4,4.857,5191.0,0
508,33,9,1,6,0,2,0,1,1.0,999.0,0.0,1.1,93.994,-36.4,4.857,5191.0,0
509,47,1,1,3,1,2,0,1,1.0,999.0,0.0,1.1,93.994,-36.4,4.857,5191.0,0
510,48,1,1,0,0,0,0,1,1.0,999.0,0.0,1.1,93.994,-36.4,4.857,5191.0,0
511,43,2,1,3,0,0,0,1,2.0,999.0,0.0,1.1,93.994,-36.4,4.857,5191.0,0
512,37,4,1,6,0,2,0,1,1.0,999.0,0.0,1.1,93.994,-36.4,4.857,5191.0,0
513,50,7,1,2,0,2,2,1,1.0,999.0,0.0,1.1,93.994,-36.4,4.857,5191.0,0
514,59,2,1,3,0,2,0,1,1.0,999.0,0.0,1.1,93.994,-36.4,4.857,5191.0,0
515,32,9,1,7,1,2,0,1,2.0,999.0,0.0,1.1,93.994,-36.4,4.857,5191.0,0
516,42,3,2,0,1,2,0,1,1.0,999.0,0.0,1.1,93.994,-36.4,4.857,5191.0,0
517,52,1,1,0,0,0,0,1,2.0,999.0,0.0,1.1,93.994,-36.4,4.857,5191.0,0
518,42,1,1,7,1,0,0,1,2.0,999.0,0.0,1.1,93.994,-36.4,4.857,5191.0,0
519,42,0,1,7,0,0,0,1,1.0,999.0,0.0,1.1,93.994,-36.4,4.857,5191.0,0
520,40,4,1,2,1,1,1,1,1.0,999.0,0.0,1.1,93.994,-36.4,4.857,5191.0,0
521,38,1,1,2,0,0,0,1,1.0,999.0,0.0,1.1,93.994,-36.4,4.857,5191.0,0
